l1_category,l2_subcategory,l3_skill_name,l3_skill_id
Human Resources,Human Resources Management and Planning,Talent Development,ESD6900529C590F09DE6
Human Resources,Human Resources Management and Planning,Talent Management,ES8C087D7EE8B81DA9C0
Human Resources,Human Resources Management and Planning,Talent Management Programs and Policies,ES54D5CDAAA0C509CF72
Human Resources,Human Resources Management and Planning,Talent Mining,BGSDC612650D72F201F1
Human Resources,Human Resources Management and Planning,Talent Pipelining,BGS8853731CCFF3A6661
Human Resources,Human Resources Management and Planning,Talent Planning,ES607985F1DDFD8B7550
Human Resources,Human Resources Management and Planning,Talent Strategy,ESE983FDBBC909D9B819
Human Resources,Human Resources Management and Planning,Talent and Spokesperson Management,ES137B39BDC1C165A365
Human Resources,Human Resources Management and Planning,Target Benefit Planning,KS441726PVPYK0CKVTXC
Human Resources,Human Resources Management and Planning,Time Off Management,ESA47BBE34ABA43B08CA
Human Resources,Human Resources Management and Planning,Transferable Skills Analysis,KS441HK6PSZJ031Y085G
Human Resources,Human Resources Management and Planning,Vitality Curve,KS440X56V84CDXR1FL6X
Human Resources,Human Resources Management and Planning,Workforce Development,KS4424Y79KC0R30T8JQY
Human Resources,Human Resources Management and Planning,Workforce Planning,KS441076RVCYNSQP485M
Human Resources,Human Resources Management and Planning,Workforce Planning Operations,ESAF6D725DBBCDDAF7E6
Human Resources,Human Resources Management and Planning,Workplace Diversity,KS44253607FYTYCJNMPZ
Human Resources,Human Resources Management and Planning,Workplace Inclusivity,ES3F1A0ACC572C7C4371
Human Resources,Human Resources Management and Planning,Wrongful Dismissal,KS4425D6CHG4Y7WVVL7S
Human Resources,Employee Relations,Certified Employee Assistance Professional,KS121JB72YN4HYSKSZ6W
Human Resources,Employee Relations,Certified Employment Interview Professional,KS121LL6XQJ9R42DPNPZ
Human Resources,Employee Relations,Collective Bargaining,KS1223R6YF6S4GSWCBQT
Human Resources,Employee Relations,Cultural Assimilation,KS122L468FQL1ZC3R3H5
Human Resources,Employee Relations,Customized Employment,KS122M26X1YQDT3G13WK
Human Resources,Employee Relations,Diversity Programs,KS7G5HS5YGQLB947FP1P
Human Resources,Employee Relations,"Diversity, Equity, and Inclusion Policy Development",ESDC2ACA8DE8AA63FC8A
Human Resources,Employee Relations,Employee Centricity,ESB2B735A5954058B0E4
Human Resources,Employee Relations,Employee Communications,BGS4150D6302D45C7AD5
Human Resources,Employee Relations,Employee Conflict Resolution,BGSDB896C54282D080F0
Human Resources,Employee Relations,Employee Consultation,BGS7F738A0B7EB1F3021
Human Resources,Employee Relations,Employee Engagement,KS123HV5WHQXDMXZ667K
Human Resources,Employee Relations,Employee Handbook Development,KS123HV63CZ5MTG987H4
Human Resources,Employee Relations,Employee Motivation,KS123HW758WLSXJL8Z38
Human Resources,Employee Relations,Employee Newsletters,KS123HW772MPL9P0W6C5
Human Resources,Employee Relations,Employee Relations,ES47BA93FC30E2F301DC
Human Resources,Employee Relations,Employee Relations Investigations,ES64EB8A2119204A30D0
Human Resources,Employee Relations,Employee Satisfaction,KS123J15YJ6PLJDX8L8M
Human Resources,Employee Relations,Employer Brand Marketing,ESF184935E9C9343119C
Human Resources,Employee Relations,Employers Liability,ES8E13F7072E92C43C42
Human Resources,Employee Relations,Employment Equity,BGS5369125974EE29364
Human Resources,Employee Relations,Engagement Surveys,ESB88E2ED75A260BBE95
Human Resources,Employee Relations,Hostile Work Environment,KS124S46T36MXPN954MD
Human Resources,Employee Relations,Industrial Relations,KS123HY632SN16C83GM6
Human Resources,Employee Relations,Internal Relations,KS1258D74LY1NT9TY3FR
Human Resources,Employee Relations,Job Enrichment,KS125K56BCK67FQNZGTX
Human Resources,Employee Relations,Labor Relations,KS125PC72CJK6RF79Q6B
Human Resources,Employee Relations,Preventive Labor Relations,ESB9E1E7419D554D162F
Human Resources,Employee Relations,Sexual Harassment Awareness,KS440J2672BWP513HT10
Human Resources,Employee Relations,Union Avoidance,BGS8DE1FA8487DCAE909
Human Resources,Employee Relations,Union Negotiations,ES2D2E22725E75FA5D20
Human Resources,Employee Relations,Union Relationship Management,BGS4180A654AF9ED20C4
Human Resources,Employee Relations,Workplace Bullying Intervention,ES386C73EEFCF27FC432
Human Resources,Employee Relations,Workplace Norms,ESCA45AB6896ECA82BDD
Human Resources,Employee Relations,Workplace Relationships,KS442536FBRQWGL11F4S
Energy and Utilities,Electrical Power,5th Class Power Engineer Certificate,ES22B0F9DBB949E3C282
Energy and Utilities,Electrical Power,AC/DC Converters,ES2B6A1D64BCCB4A32C9
Energy and Utilities,Electrical Power,AC/DC Power,ES3150BAABF152E0DC5B
Energy and Utilities,Electrical Power,APC Smart-UPS,KS440NJ66PMC7GRTQ5M4
Energy and Utilities,Electrical Power,Alternating Current,KS120DW6YM4YQS9P2034
Energy and Utilities,Electrical Power,Aluminium-Conductor Steel-Reinforced Cabling,KS1205C6F0M6J9NP3CRP
Energy and Utilities,Electrical Power,Aluminum Wires,KS120F66GN3BLZ5YR2XR
Energy and Utilities,Electrical Power,Battery Room,KS120XY6WK7H9S2WG187
Energy and Utilities,Electrical Power,Battery Technology,KS120XZ6BXM7JDV6B326
Energy and Utilities,Electrical Power,Busbar,KS121866B4S9GF0Q0MS7
Energy and Utilities,Electrical Power,Capacitor Voltage Transformer,KS121CM71Z6GR8K8Q3N2
Energy and Utilities,Electrical Power,Copper Cabling,ESA00ADEB56F88DB456A
Energy and Utilities,Electrical Power,Current Probes,BGS75C2CD04F74F23D8A
Energy and Utilities,Electrical Power,DC Power Supply,ES82608C3C459CBA6C6B
Energy and Utilities,Electrical Power,DC Power Systems,ES2D8DD4B2414D4E49C7
Energy and Utilities,Electrical Power,DC to DC Converter,ESC0F0D4508C55300AE6
Energy and Utilities,Electrical Power,Demand Load,KS122TP6GZVRY5RD6ZM2
Energy and Utilities,Electrical Power,Direct Current,KS122RH6KSMPHZN1ZHFC
Energy and Utilities,Electrical Power,Direct Current Machines,KS122RK6HLLG21QCN9R1
Energy and Utilities,Electrical Power,Disconnector,KS1230N75PCQ9B8L68TN
Energy and Utilities,Electrical Power,Distributed Generation,KS1231X5WSPKY79SZW2B
Energy and Utilities,Electrical Power,Distribution System Operators (DSO),KS123226LLZPHTR6L2RN
Energy and Utilities,Electrical Power,Distribution Transformer,KS1232366XC0QSF5RGMJ
Energy and Utilities,Electrical Power,Economic Dispatch,KS123B16JF9B34MMD906
Energy and Utilities,Electrical Power,Electric Meters,ES824B4DC8AFA43E2E22
Energy and Utilities,Electrical Power,Electric Power Distribution,KS123216W67W6XBV06D6
Energy and Utilities,Electrical Power,Electric Power Systems,KS127Z65Y2BBKJZ3W2HL
Energy and Utilities,Electrical Power,Electric Power Transmission,KS123D862HFG2P8XDB0Q
Energy and Utilities,Electrical Power,Electric Utility,KS123D969N2DNB0GFRNT
Energy and Utilities,Electrical Power,Electrical Industry,KS8EKJJCSTMWCDLMZK6Z
Energy and Utilities,Electrical Power,Electrical Power Transmission And Distribution,ESFE2C35D04D0241B858
Energy and Utilities,Electrical Power,Electrostatic Discharge Control (ESD) Certification,ES1EC8EB73511DB15295
Energy and Utilities,Electrical Power,Emergency Power Systems,KS120VX73WGV2DJS693M
Energy and Utilities,Electrical Power,Flexible AC Transmission Systems,KS124036Z7Y4B1Y509WY
Energy and Utilities,Electrical Power,Grid Connections,KS124HT633CCV946QB53
Energy and Utilities,Electrical Power,High Voltage Transmission Systems,BGS1E59493E978A870A5
Energy and Utilities,Electrical Power,High-Voltage Cable,KS124Q16LHX0HGN32NQH
Energy and Utilities,Electrical Power,IEC 61970 Standard,KS1250Q6ZS7KQ0YPWDX7
Energy and Utilities,Electrical Power,IEC 62056,KS1232M61N9CLDTP0CMD
Energy and Utilities,Electrical Power,Journeyman Electrician,ESD3322CF89F7D67ED4A
Energy and Utilities,Electrical Power,Load Flow Analysis,KS125Y06QZ3QG33M02LZ
Energy and Utilities,Electrical Power,Load Management,KS125Y06LZBWLSNVT1YG
Energy and Utilities,Electrical Power,Load Profiles,KS125Y16HGNDL7MLD1FG
Energy and Utilities,Electrical Power,Load-Loss Factor,KS125Y16GMNZ4NQDJNK4
Energy and Utilities,Electrical Power,Low Voltage Electrical Work,BGS7A3AF265D98E8B412
Energy and Utilities,Electrical Power,Low Voltage Lighting,BGS206DF8A2CF161F0D6
Energy and Utilities,Electrical Power,MOS Composite Static Induction Thyristor,KS122KD6XGD558P7GK6J
Energy and Utilities,Electrical Power,Mains Electricity,KS1200M6SGTBZTCGN4P9
Energy and Utilities,Electrical Power,Medium Voltage,BGSBAA38097244D079A2
Energy and Utilities,Electrical Power,Medium Voltage Power Distribution,BGS2B8169ED8777DD4B4
Energy and Utilities,Electrical Power,NCCER Managing Electrical Hazards,ES314ABF903FB748BFC6
Energy and Utilities,Electrical Power,NCCER Maritime Electrical,ES331C5D486157EF5196
Energy and Utilities,Electrical Power,NERC Compliance,BGS972E65E4E5E1358F9
Energy and Utilities,Electrical Power,NICET Electrical Power Testing,ES919DBF8FCEE224EB22
Energy and Utilities,Electrical Power,National Electrical Safety Code,KS126XN6787GCT3RD759
Energy and Utilities,Electrical Power,Ohm Meters,ES7C2A89CDD14222BE84
Energy and Utilities,Electrical Power,Overhead Lines,KS1277D75KM3XM43RP73
Energy and Utilities,Electrical Power,PQ Measurements,BGSF5E3DF07279D390E9
Energy and Utilities,Electrical Power,Phase Angle,KS127RC6R2962B9GXZGT
Energy and Utilities,Electrical Power,Phase Converter,KS127RD5ZQNNMK7Y1WCN
Energy and Utilities,Electrical Power,Polyphase Systems,ESA7C8D5FA30AE365C57
Energy and Utilities,Electrical Power,Pothead (Electrical),KS127Z06W6FG0JHPDVRD
Energy and Utilities,Electrical Power,Power Circuits,ES8B42420FC365E4A131
Energy and Utilities,Electrical Power,Power Distribution Design,BGSBFC97B7381F5072BC
Energy and Utilities,Electrical Power,Power Distribution Units,ES4A4E286FCDB321AD4B
Energy and Utilities,Electrical Power,Power Strip,KS127Z772RWVN0L4LV8J
Energy and Utilities,Electrical Power,Power Supply Design,ES4CA6D9FA1D583D3DD1
Energy and Utilities,Electrical Power,Power-Line Communication,KS127Z56XS8K0WRF3TJW
Energy and Utilities,Electrical Power,Powerpacks,KS30W4IG51UNZZ1HJRWX
Energy and Utilities,Electrical Power,Registered Evoked Potential Technologist,KS128H0658W4HH4039QY
Energy and Utilities,Electrical Power,Solar Technologies,ES99267B5C56BF4ACA65
Energy and Utilities,Electrical Power,Static Synchronous Compensator (STATCOM),KS440XV6TRF22ND81MQQ
Energy and Utilities,Electrical Power,Surge Protector,KS4413864D5X40N34T9G
Energy and Utilities,Electrical Power,Switched-Mode Power Supply,KS440P078LPBT8L1L1TH
Energy and Utilities,Electrical Power,Switchgear,KS124Q16NNDJ4ZNVFNZZ
Energy and Utilities,Electrical Power,Three-Phase Electric Power,KS441CX71LZ3P07JG67F
Energy and Utilities,Electrical Power,Transformer Oil,KS441HL6FV6Z6RTJCLPG
Energy and Utilities,Electrical Power,Uninterruptible Power Supply,KS120XY670SJRXH57ZSF
Energy and Utilities,Electrical Power,Variable Frequency Drives,KS441SC642HY26N78WXW
Energy and Utilities,Electrical Power,Voltage,KS441X65VLWJMYN1JN5N
Energy and Utilities,Electrical Power,Voltage Drop,KS441X66ZLQ7Q4VDCW3D
Energy and Utilities,Electrical Power,Voltage Probes,BGS78FFBE58CEFA83822
Energy and Utilities,Electrical Power,Wireless Power,KS4424379GC9ZMM15WLT
Energy and Utilities,Energy Management,ADMS (Software),KS1206S5Z55MGLBNNV2Y
Energy and Utilities,Energy Management,Advanced Distribution Automation,KS1208G6GL6FVT9HR27X
Energy and Utilities,Energy Management,Alternative Technologies,KS120F06VQCFTP5RZQZH
Energy and Utilities,Energy Management,Annual Energy Management Report,KS1209467P3P54GV1NQV
Energy and Utilities,Energy Management,Automatic Meter Reading,KS440016HP5YKQN7BZLR
Energy and Utilities,Energy Management,Biomass Conversion,BGS61DD26DA30DC0982E
Energy and Utilities,Energy Management,Biorefinery,KS1211T6ZPZBT54VTVFH
Energy and Utilities,Energy Management,Building Energy Modeling Professional Certification,KS120ZB6FWF9XGY8GQZ3
Energy and Utilities,Energy Management,Certified Energy Manager,ES104EA7887602D0475C
Energy and Utilities,Energy Management,Certified Energy Manager In Training,KS121K86HC829HHNTKKP
Energy and Utilities,Energy Management,Certified Energy Plans Examiner,KS121KG6W2FTN9HRSJLF
Energy and Utilities,Energy Management,Certified Energy Procurement Professional,ESE17841E49138F2A81C
Energy and Utilities,Energy Management,Certified Energy Professional,ES9A905D223FE461343F
Energy and Utilities,Energy Management,Charge Controller,KS121TG6T1XGL601XW9R
Energy and Utilities,Energy Management,Dual Fuel Smart Meter,ESEAD500BB58F68877C1
Energy and Utilities,Energy Management,Energy Analysis System,BGSCC2A5865040F8C4AD
Energy and Utilities,Energy Management,Energy Audits,BGSF4BD8BB6D0CF1D179
Energy and Utilities,Energy Management,Energy Catalyzer,KS1239D6KWN4H4K4T8MK
Energy and Utilities,Energy Management,Energy Consumption,BGSCE8C3494BD1CB6888
Energy and Utilities,Energy Management,Energy Conversion,KS8AC7RFKOVQGQXSTULT
Energy and Utilities,Energy Management,Energy Demand Management,KS122TQ5ZB9YCF3HX85Q
Energy and Utilities,Energy Management,Energy Forecasting,BGS15FB696AC9718CA5D
Energy and Utilities,Energy Management,Energy Management,BGSF4EBD46A6D8E67885
Energy and Utilities,Energy Management,Energy Management Planning,BGS81CE5156ADB9E3732
Energy and Utilities,Energy Management,Energy Management Systems,ESF28080A8B528B4B68B
Energy and Utilities,Energy Management,Energy Market,KS123JP7356ZGH4XP9D5
Energy and Utilities,Energy Management,Energy Policy,KSB3Z0P5MSBXBKJE3Y21
Energy and Utilities,Energy Management,Energy Production,KSZKU2WJ3LJO8J81HAKF
Energy and Utilities,Energy Management,Energy Project Management,BGS97FF2D0ED0E4BFC19
Energy and Utilities,Energy Management,Energy Saving Programs,ES555FDD8D6BB9F345BD
Energy and Utilities,Energy Management,Energy Supply,KS104W1QP2DGEDAVVLX9
Energy and Utilities,Energy Management,Energy Trading,BGS870098FA46FDA3773
Energy and Utilities,Energy Management,Energy Transformation,KS127Z56K4JCC713L3T9
Energy and Utilities,Energy Management,Energy Transport,KSULSDRILGAGHXKONKPK
Energy and Utilities,Energy Management,EnergyCAP,KS123JS61VFN4Z9SGNNP
Energy and Utilities,Energy Management,Flow Assurance,KS1240L6BXXP8SDMCL9C
Energy and Utilities,Energy Management,Flywheel (Energy Storage),KS124136LFNHD3ZHT5WB
Energy and Utilities,Energy Management,Fuel Metering,BGSCCC57F59D82D1905D
Energy and Utilities,Energy Management,Gas Meter Systems,ESC43A07DF433113FFF4
Energy and Utilities,Energy Management,General Electric LMS100,KS125XW6256X7SCXZSHM
Energy and Utilities,Energy Management,Hydraulic Pumps,ES22977A65D113001D46
Energy and Utilities,Energy Management,ISO 50001 Standard,KS125DM72D0FYK043X4N
Energy and Utilities,Energy Management,Leadership in Energy and Environmental Design (LEED) Rating System,BGS1C9D919AC9C6734C1
Energy and Utilities,Energy Management,Load Shedding,KS125Y260NSTTJ5RBJS0
Energy and Utilities,Energy Management,Nickel Metal Hydride (NiMH Batteries),KS1271C77RPP7V06BY8N
Energy and Utilities,Energy Management,One-Line Diagram,KS1278B6Q0WTFLWLK2JV
Energy and Utilities,Energy Management,OpenStudio,ESC1F58BB36942602FC9
Energy and Utilities,Energy Management,Outage Management Systems,KS127H06DHXTKP33PTYG
Energy and Utilities,Energy Management,Power System Simulator For Engineering,KS128676WYLBM9X2T3CW
Energy and Utilities,Energy Management,Public Utility,KS128736FZ36XLB57590
Energy and Utilities,Energy Management,Resource Distribution,BGSA125E6FB24A917C43
Energy and Utilities,Energy Management,Siebel Eenergy,KS440KM5ZK7CN3NM3XMX
Energy and Utilities,Energy Management,Smart Grid Interoperability Panel,KS440NC6HK82WB56XMSF
